Post type,Title,Post url,Author(s),Date and time posted,Tags,No. of comments
video,Do You Buy That … Republican Senators’ Sharp Questioning Of Ketanji Brown Jackson Could Backfire?,https://fivethirtyeight.com/videos/do-you-buy-that-republican-senators-sharp-questioning-of-ketanji-brown-jackson-could-backfire/,Nate Silver,"Mar. 28, 2022",Video; Republicans; Do You Buy That; Supreme Court Nominees; Ketanji Brown Jackson,16
article,Are Americans Unhappy?,https://fivethirtyeight.com/features/are-americans-unhappy/,Monica Potts,"Mar. 28, 2022, at 6:00 AM",COVID-19; Coronavirus; Inequality; Pandemic; Black Lives Matter; Happiness; Societal Distrust,11
article,Americans Broadly Want The Senate To Confirm Ketanji Brown Jackson To The Supreme Court,https://fivethirtyeight.com/features/americans-broadly-want-the-senate-to-confirm-ketanji-brown-jackson-to-the-supreme-court/,Jean Yi,"Mar. 25, 2022, at 6:00 AM",Supreme Court; Pollapalooza; Supreme Court Nominees; Senate Confirmation; Ketanji Brown Jackson; Senate Judiciary Committee,26
podcast,The Partisan Grandstanding At Ketanji Brown Jackson’s Hearings,https://fivethirtyeight.com/videos/the-partisan-grandstanding-at-ketanji-brown-jacksons-hearings/,Galen Druke; Amelia Thomson-DeVeaux,"Mar. 24, 2022",Politics Podcast; Video; Supreme Court; Supreme Court Nominees; Ketanji Brown Jackson,12
podcast,Politics Podcast: What Went Down At Ketanji Brown Jackson's Hearings ,https://fivethirtyeight.com/features/politics-podcast-what-went-down-at-ketanji-brown-jacksons-hearings/,Galen Druke; Amelia Thomson-DeVeaux,"Mar. 24, 2022",FiveThirtyEight Podcasts; Politics Podcast; Supreme Court Nominees; The Supreme Court; Ketanji Brown Jackson,4
article,What Democrats’ New Primary Calendar Could Look Like,https://fivethirtyeight.com/features/what-if-nevada-voted-first-in-the-democratic-presidential-primaries-or-new-jersey-hawaii/,Geoffrey Skelley,"Mar. 24, 2022, at 6:00 AM",2020 Democratic Primary; 2024 Election; Democratic National Convention; Early States; Primary Calendar,12
video,Democrats Gamble With Their Nevada Gerrymander,https://fivethirtyeight.com/videos/democrats-gamble-with-their-nevada-gerrymander/,Nathaniel Rakich; Tony Chow,"Mar. 23, 2022",Video; Featured video; Nevada; Redistricting; Gerrymandering; The Worst Gerrymanders,9
video,Title IX And The Fight For Women’s Equality In Sports,https://fivethirtyeight.com/videos/title-ix-and-the-fight-for-womens-equality-in-sports/,None/All,"Mar. 22, 2022",Video; Featured video; NCAA; Title IX,8
article,Why Early Senate And Governor Polls Have Plenty To Tell Us About November,https://fivethirtyeight.com/features/why-early-senate-and-governor-polls-have-plenty-to-tell-us-about-november/,Geoffrey Skelley; Nathaniel Rakich,"Mar. 22, 2022, at 6:00 AM",Polls; 2022 Election; 2022 Senate Elections; 2022 Governors Elections; Senate Polls,7
article,Ketanji Brown Jackson’s Nomination May Not Be Enough To Turn Out Black Voters For Democrats,https://fivethirtyeight.com/features/ketanji-brown-jacksons-nomination-may-not-be-enough-to-turn-out-black-voters-for-democrats/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Mar. 22, 2022, at 6:00 AM",Joe Biden; The Biden Administration; Presidential Approval; Black Voters; Supreme Court Nominees; Ketanji Brown Jackson,11
podcast,Americans Liked Daylight Saving Time — Until It Was Made Permanent,https://fivethirtyeight.com/videos/americans-liked-daylight-savings-time-until-it-was-made-permanent/,Galen Druke; Nate Silver; Sarah Frostenson; Geoffrey Skelley,"Mar. 21, 2022",Politics Podcast; Video; 2022 Governors Elections; Daylight Saving Time,4
podcast,Politics Podcast: The Most Consequential Governor's Races ,https://fivethirtyeight.com/features/politics-podcast-the-most-consequential-governors-races/,Galen Druke; Nate Silver; Sarah Frostenson; Geoffrey Skelley,"Mar. 21, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; Virginia Governor; Daylight Saving Time,3
article,How White Victimhood Fuels Republican Politics,https://fivethirtyeight.com/features/how-white-victimhood-fuels-republican-politics/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Neil Lewis Jr.,"Mar. 21, 2022, at 1:19 PM",Polling; Race; Political Science; Race and Ethnicity; Race Relations,41
video,Do You Buy That … The U.S. Will See An Increase In COVID-19 Cases?,https://fivethirtyeight.com/videos/do-you-buy-that-the-u-s-will-see-an-increase-in-covid-19-cases/,Nate Silver,"Mar. 21, 2022",COVID-19; Do You Buy That; COVID-19 Vaccine; Omicron,2
article,What To Expect From Ketanji Brown Jackson’s Confirmation Hearings,https://fivethirtyeight.com/features/what-to-expect-from-ketanji-brown-jacksons-confirmation-hearings/,Amelia Thomson-DeVeaux,"Mar. 21, 2022, at 6:00 AM",Supreme Court; Ketanji Brown Jackson,5
article,Do Americans Really Want Permanent Daylight Saving Time?,https://fivethirtyeight.com/features/do-americans-really-want-permanent-daylight-saving-time/,Amelia Thomson-DeVeaux; Jean Yi,"Mar. 18, 2022, at 6:00 AM",Congress; Pollapalooza; State Legislatures; Daylight Saving Time,16
podcast,Politics Podcast: What Is Ron DeSantis’s Vision For The GOP?,https://fivethirtyeight.com/features/politics-podcast-what-is-ron-desantiss-vision-for-the-gop/,Galen Druke,"Mar. 17, 2022",Donald Trump; Politics Podcast; COVID-19; Florida; 2024 Republican Primary; Ron DeSantis,11
article,How This Redistricting Cycle Failed To Increase Representation For People Of Color — And Could Even Set It Back,https://fivethirtyeight.com/features/how-this-redistricting-cycle-failed-to-increase-representation-for-people-of-color-and-could-even-set-it-back/,Nathaniel Rakich,"Mar. 17, 2022, at 6:00 AM",Redistricting; Black Voters; Latino Voters,8
article,Is Biden’s Approval Rating Really Rebounding?,https://fivethirtyeight.com/features/is-bidens-approval-rating-really-rebounding/,Sarah Frostenson; Nathaniel Rakich; Amelia Thomson-DeVeaux; Geoffrey Skelley,"Mar. 16, 2022, at 6:00 AM",Joe Biden; Slack Chat; Presidential Approval; Ukraine Crisis; Russia Invasion,19
article,How Republicans Are Thinking About Trumpism Without Trump,https://fivethirtyeight.com/features/how-republicans-are-thinking-about-trumpism-without-trump/,Julia Azari,"Mar. 15, 2022",Donald Trump; Republican Party; Trumpism,14
podcast,Is Biden To Blame For High Gas Prices?,https://fivethirtyeight.com/videos/is-biden-to-blame-for-high-gas-prices/,Galen Druke; Nate Silver; Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1; Santul Nerkar was a copy editor at FiveThirtyEight.   @santulN,"Mar. 14, 2022",Politics Podcast; Video; Joe Biden; Polling; COVID-19; The Biden Administration; Inflation; Gas Prices,8
podcast,Politics Podcast: The Political Price Of Gas ,https://fivethirtyeight.com/features/politics-podcast-the-political-price-of-gas/,Galen Druke; Nate Silver; Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1; Santul Nerkar was a copy editor at FiveThirtyEight.   @santulN,"Mar. 14, 2022",FiveThirtyEight Podcasts; Politics Podcast; Polling; COVID-19; Gas Prices,5
article,Why Americans May — Or May Not — Blame Biden For Higher Gas Prices,https://fivethirtyeight.com/features/why-americans-may-or-may-not-blame-biden-for-higher-gas-prices/,Santul Nerkar was a copy editor at FiveThirtyEight.   @santulN,"Mar. 14, 2022",Joe Biden; The Biden Administration; Ukraine; Inflation; Ukraine Crisis; Russia Invasion; Gas Prices,6
article,How An Uptick In Censures Among Local Republicans Signals A Growing Radicalism,https://fivethirtyeight.com/features/how-an-uptick-in-censures-among-local-republicans-signals-a-growing-radicalism/,Seth Masket,"Mar. 14, 2022",Donald Trump; 2020 Election; COVID-19; Republican Party,7
article,How The War In Ukraine Might Change Putin’s Popularity Among Russians,https://fivethirtyeight.com/features/how-the-war-in-ukraine-might-change-putins-popularity-among-russians/,Kaleigh Rogers; Jean Yi,"Mar. 11, 2022",Pollapalooza; Ukraine Crisis; Vladimir Putin; Russia Invasion,7
podcast,"Russia, Ukraine And The Risk of Nuclear War",https://fivethirtyeight.com/videos/russia-ukraine-and-the-risk-of-nuclear-war/,Galen Druke,"Mar. 10, 2022",Politics Podcast; Video; Russia; Ukraine; Nuclear Weapons,3
podcast,Politics Podcast: How To Think About The Risk Of Nuclear War ,https://fivethirtyeight.com/features/politics-podcast-how-to-think-about-the-risk-of-nuclear-war/,Galen Druke,"Mar. 10, 2022",FiveThirtyEight Podcasts; Politics Podcast; Russia; Ukraine; Nuclear Weapons,4
article,Why It’s Important To Debate Foreign Policy Even In Times Of Conflict,https://fivethirtyeight.com/features/why-its-important-to-debate-foreign-policy-even-in-times-of-conflict/,Julia Azari,"Mar. 10, 2022",Joe Biden; Barack Obama; The Biden Administration; Ukraine; Foreign Policy; George W. Bush; Iraq War; Russia Invasion; Vietnam War,6
video,How Many Americans Adopted A Pet During The Pandemic?,https://fivethirtyeight.com/videos/how-many-americans-adopted-a-pet-during-the-pandemic/,Galen Druke; Nash Consing; Emily Venezky,"Mar. 9, 2022",Video; Featured video; Pandemic; The United Stats Of America,7
article,More States Are Proposing Single-Payer Health Care. Why Aren’t They Succeeding?,https://fivethirtyeight.com/features/more-states-are-proposing-single-payer-health-care-why-arent-they-succeeding/,Jean Yi,"Mar. 9, 2022",Health Care; Medicare for All,18
article,What Would It Take For Americans To Support War Against Russia?,https://fivethirtyeight.com/features/what-would-it-take-for-americans-to-support-war-against-russia/,Nathaniel Rakich,"Mar. 8, 2022",Ukraine; Foreign Policy; Russia Invasion,11
article,All But One House Republican Who Voted To Impeach Trump Faces A Trump-Endorsed Challenger,https://fivethirtyeight.com/features/all-but-one-house-republican-who-voted-to-impeach-trump-faces-a-trump-endorsed-challenger/,Geoffrey Skelley,"Mar. 8, 2022",Donald Trump; 2022 Election; Impeachment; Republican Party; House Republicans; Infrastructure; Primary Challenges; Trump Endorsements,5
podcast,Could Trump Really Be Prosecuted For Jan. 6?,https://fivethirtyeight.com/videos/could-trump-really-be-prosecuted-for-january-6th/,Galen Druke; Amelia Thomson-DeVeaux,"Mar. 7, 2022",Donald Trump; Politics Podcast; Video; January 6th,6
podcast,Is Putin Actually Popular In Russia?,https://fivethirtyeight.com/videos/is-putin-actually-popular-in-russia/,Galen Druke; Amelia Thomson-DeVeaux; Nathaniel Rakich; Monica Potts,"Mar. 7, 2022",Politics Podcast; Video; Polling; Russia; Ukraine,7
podcast,Politics Podcast: What Americans Want The U.S. To Do Next On Ukraine ,https://fivethirtyeight.com/features/politics-podcast-what-to-make-of-polls-that-suggest-americans-want-a-no-fly-zone-over-ukraine/,Galen Druke; Amelia Thomson-DeVeaux; Nathaniel Rakich; Monica Potts,"Mar. 7, 2022",Donald Trump; FiveThirtyEight Podcasts; Politics Podcast; Russia; Ukraine,5
article,We’re Hiring A Social Video Intern For Summer And Fall,https://fivethirtyeight.com/features/were-hiring-a-social-video-intern-for-summer-and-fall/,Meena Ganesan was a senior editor at FiveThirtyEight.   @MeenaGanesan; Anna Rothschild was FiveThirtyEight’s senior producer for video.  @Anna_Rothschild,"Mar. 4, 2022",Housekeeping; Meta; FiveThirtyEight Internships; Job Openings,5
article,We’re Hiring An Art And Design Intern For Summer And Fall,https://fivethirtyeight.com/features/were-hiring-an-art-and-design-intern-for-summer-and-fall/,Emily Scherer was FiveThirtyEight’s senior designer.   @_schem,"Mar. 4, 2022",Housekeeping; Meta; FiveThirtyEight Internships,2
article,Americans Are Still Unsure How The U.S. Should Respond To The Invasion Of Ukraine,https://fivethirtyeight.com/features/americans-are-still-unsure-how-the-u-s-should-respond-to-the-invasion-of-ukraine/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Mar. 4, 2022",Joe Biden; Pollapalooza; The Biden Administration; Foreign Policy; Ukraine Crisis; Russia Invasion,5
article,Americans Care About The Invasion Of Ukraine — But That Doesn’t Mean They Will Rally Around Biden,https://fivethirtyeight.com/features/americans-care-about-the-invasion-of-ukraine-but-that-doesnt-mean-they-will-rally-around-biden/,Nathaniel Rakich,"Mar. 4, 2022",Joe Biden; The Biden Administration; Foreign Policy; Ukraine Crisis; Russia Invasion,20
article,We’re Hiring An Associate Visual Journalist,https://fivethirtyeight.com/features/were-hiring-an-associate-visual-journalist/,Christopher Groskopf,"Mar. 3, 2022",Housekeeping; Meta,2
article,What Do Americans Think About War?,https://fivethirtyeight.com/features/why-americans-are-unlikely-to-support-a-war-in-ukraine/,Monica Potts,"Mar. 3, 2022",Joe Biden; The Biden Administration; Afghanistan; Ukraine Crisis; Iraq War; Russia Invasion,9
article,COVID-19 Has Left Millions Of Students Behind. Now What?,https://fivethirtyeight.com/features/covid-19-has-left-millions-of-students-behind-now-what/,Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1,"Mar. 3, 2022",COVID-19; Coronavirus; Education,10
podcast,"Politics Podcast: Unity From Biden, Disunity In Texas ",https://fivethirtyeight.com/features/politics-podcast-unity-from-biden-disunity-in-texas/,Galen Druke; Sarah Frostenson; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Nathaniel Rakich,"Mar. 2, 2022",FiveThirtyEight Podcasts; Politics Podcast; Texas; State of the Union,5
article,How Racism And Sexism Could Define Ketanji Brown Jackson’s Confirmation Hearings,https://fivethirtyeight.com/features/how-racism-and-sexism-could-define-ketanji-brown-jacksons-confirmation-hearings/,Amelia Thomson-DeVeaux,"Mar. 2, 2022",Supreme Court; SCOTUS; Ketanji Brown Jackson,19
article,Why Biden’s First State Of The Union Might Not Change Much,https://fivethirtyeight.com/features/why-bidens-first-state-of-the-union-might-not-change-much/,Jean Yi,"Mar. 1, 2022",Joe Biden; Congress; The Biden Administration; Presidential Approval; State of the Union,8
video,Why Russia Is Waging War In Ukraine,https://fivethirtyeight.com/videos/why-russia-is-waging-war-in-ukraine/,Galen Druke,"Feb. 28, 2022",Video; Featured video; Russia; Ukraine; Ukraine Crisis; Vladimir Putin,13
video,How Liberal Is Judge Ketanji Brown Jackson?,https://fivethirtyeight.com/videos/how-liberal-is-judge-ketanji-brown-jackson/,Galen Druke; Amelia Thomson-DeVeaux,"Feb. 28, 2022",Video; Joe Biden; Featured video; Supreme Court; Ketanji Brown Jackson,3
podcast,What Democrats And Republicans Think Of Russia’s Invasion Of Ukraine,https://fivethirtyeight.com/videos/what-democrats-and-republicans-think-of-russias-invasion-of-ukraine/,Galen Druke; Kaleigh Rogers; Nathaniel Rakich; Amelia Thomson-DeVeaux,"Feb. 28, 2022",Politics Podcast; Video; Featured video; Russia; Ukraine Crisis,3
podcast,Politics Podcast: Americans Are Unified Against Russia's Invasion Of Ukraine ,https://fivethirtyeight.com/features/politics-podcast-americans-are-unified-against-russias-invasion-of-ukraine/,Galen Druke; Amelia Thomson-DeVeaux; Nathaniel Rakich; Kaleigh Rogers,"Feb. 28, 2022",FiveThirtyEight Podcasts; Politics Podcast; Polling; Russia; Ukraine; Supreme Court Nominees; Ukraine Crisis,5
article,Where Ohio Republicans’ Attacks On Dr. Fauci Came From,https://fivethirtyeight.com/features/where-ohio-republicans-attacks-on-dr-fauci-came-from/,Kaleigh Rogers,"Feb. 28, 2022",COVID-19; Ohio Primary; Say What?,10
video,Texas May Have The Worst Gerrymander In The Country,https://fivethirtyeight.com/videos/texas-may-have-the-worst-gerrymander-in-the-country/,Nathaniel Rakich; Tony Chow,"Feb. 28, 2022",Video; Featured video; Texas; Redistricting; Gerrymandering; The Worst Gerrymanders,7
article,How To Watch Texas’s Primaries Like A Pro,https://fivethirtyeight.com/features/how-to-watch-texass-primaries-like-a-pro/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Feb. 28, 2022",2022 Election; Texas Politics; Texas Primary,6
article,How Will Americans Grade Biden’s Handling Of The Crisis In Ukraine?,https://fivethirtyeight.com/features/how-will-americans-grade-bidens-handling-of-the-crisis-in-ukraine/,Nathaniel Rakich,"Feb. 25, 2022",Joe Biden; The Biden Administration; Russia; Presidential Approval; Foreign Policy; Ukraine Crisis,18
article,The GOP Is Still Largely Skeptical Of Putin — For Now,https://fivethirtyeight.com/features/the-gop-is-still-largely-skeptical-of-putin-for-now/,Kaleigh Rogers,"Feb. 25, 2022",Ukraine; Vladimir Putin,17
article,How Ketanji Brown Jackson Could Change The Supreme Court,https://fivethirtyeight.com/features/how-ketanji-brown-jackson-could-change-the-supreme-court/,Amelia Thomson-DeVeaux,"Feb. 25, 2022",Supreme Court; SCOTUS; Supreme Court Nominees; Ketanji Brown Jackson,12
article,Stop Using The Midterms To Predict Presidential Elections,https://fivethirtyeight.com/features/stop-using-the-midterms-to-predict-presidential-elections/,Geoffrey Skelley; Jean Yi,"Feb. 25, 2022",2022 Election; Pollapalooza; 2024 Election; 2024 Presidential Election; Midterms; Presidential Elections; midterm elections,4
article,Americans Currently Support Sanctioning Russia For Invading Ukraine But Are Reluctant To Deploy Troops,https://fivethirtyeight.com/features/americans-currently-support-sanctioning-russia-for-invading-ukraine-but-are-reluctant-to-deploy-troops/,Geoffrey Skelley,"Feb. 24, 2022",Russia; Ukraine; Military; Ukraine Crisis; Vladimir Putin,11
article,We’re Hiring A Senior Editor For Interactives,https://fivethirtyeight.com/features/were-hiring-a-senior-editor-for-interactives/,Christopher Groskopf,"Feb. 24, 2022",Meta,7
article,We’ve Revamped Our Polling Tracker!,https://fivethirtyeight.com/features/weve-revamped-our-polling-tracker/,Nathaniel Rakich,"Feb. 24, 2022",Polling; Polls; Pollsters; National Polls; Pollster Ratings; Polling Accuracy; Polling Bias; State Polls; Polling Averages; Polling Methodology,6
article,Who Gets To Be A ‘Real American’ Has Always Been About Exclusion,https://fivethirtyeight.com/features/who-gets-to-be-a-real-american-has-always-been-about-exclusion/,Kiara Alfonseca,"Feb. 23, 2022",Race,5
article,Why Are White Liberals So Pessimistic About Politics?,https://fivethirtyeight.com/features/why-are-white-liberals-so-pessimistic-about-politics/,Daniel Cox,"Feb. 23, 2022",Democrats; White Voters,26
podcast,How States Are Spending Their Stimulus Checks,https://fivethirtyeight.com/videos/how-states-are-spending-their-stimulus-checks/,Chadwick Matlin was a deputy managing editor at FiveThirtyEight.   @ChadwickMatlin; Micah Cohen; Amelia Thomson-DeVeaux; Monica Potts,"Feb. 22, 2022",Politics Podcast; Video; Ukraine; Happiness; American Rescue Plan,3
podcast,Politics Podcast: What Can A Pollster Really Tell Us About American Happiness? ,https://fivethirtyeight.com/features/politics-podcast-what-can-a-pollster-really-tell-us-about-american-happiness/,Chadwick Matlin was a deputy managing editor at FiveThirtyEight.   @ChadwickMatlin,"Feb. 22, 2022",FiveThirtyEight Podcasts; Politics Podcast; Ukraine; Happiness; American Rescue Plan,4
article,Democrats Have Been Souring On Biden Since Last Summer,https://fivethirtyeight.com/features/democrats-have-been-souring-on-biden-since-last-summer/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Amelia Thomson-DeVeaux,"Feb. 22, 2022",Joe Biden; COVID-19; Democrats; The Biden Administration; Presidential Approval; Inflation; Afghanistan; Pandemic,20
video,Confidence Interval: Will Biden’s Supreme Court Pick Motivate Republican Voters More Than Democrats?,https://fivethirtyeight.com/videos/confidence-interval-will-bidens-supreme-court-pick-motivate-republican-voters-more-than-democrats/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Tony Chow,"Feb. 18, 2022",Joe Biden; Supreme Court; SCOTUS; Supreme Court Nominees; Confidence Interval; Stephen Breyer,7
article,COVID-19 Isn’t Going Anywhere — And Americans Know It,https://fivethirtyeight.com/features/covid-19-isnt-going-anywhere-and-americans-know-it/,Jean Yi,"Feb. 18, 2022",COVID-19; Pollapalooza; COVID-19 Vaccine; Pandemic; Vaccination; Masks,15
podcast,Why The U.S. And U.K. Treat Political Scandals Differently,https://fivethirtyeight.com/videos/why-the-us-and-uk-treat-political-scandals-differently/,Galen Druke,"Feb. 17, 2022",Donald Trump; Politics Podcast; Video; United Kingdom; Brexit; Boris Johnson,5
podcast,Politics Podcast: Is Boris Johnson Finished? ,https://fivethirtyeight.com/features/politics-podcast-is-boris-johnson-finished/,Galen Druke,"Feb. 17, 2022",Donald Trump; FiveThirtyEight Podcasts; Politics Podcast; Ukraine; United Kingdom; Brexit; Boris Johnson,1
video,New York’s Gerrymander Might Change Which Party Picks Up Seats In The Midterms,https://fivethirtyeight.com/videos/new-yorks-gerrymander-might-change-which-party-picks-up-seats-in-the-midterms/,Nathaniel Rakich; Tony Chow,"Feb. 17, 2022",Video; Featured video; 2022 Midterms; Redistricting; Gerrymandering; The Worst Gerrymanders,13
article,"Prisons, Water Infrastructure And Broadband: Where States Are Spending Their Pandemic Relief Funding",https://fivethirtyeight.com/features/prisons-water-infrastructure-and-broadband-where-states-are-spending-their-pandemic-relief-funding/,Monica Potts,"Feb. 16, 2022",COVID-19; Coronavirus; The Biden Administration; Pandemic; State Budgets,2
article,Democracy Is On The Ballot In These 11 Secretary Of State And Attorney General Elections,https://fivethirtyeight.com/features/democracy-is-on-the-ballot-in-these-11-secretary-of-state-and-attorney-general-elections/,Jean Yi; Nathaniel Rakich,"Feb. 16, 2022",Donald Trump; 2022 Election; The Big Lie; Attorney General; Secretary Of State,9
article,What Americans Think About The Crisis In Ukraine,https://fivethirtyeight.com/features/what-americans-think-about-the-crisis-in-ukraine/,Geoffrey Skelley,"Feb. 15, 2022",Joe Biden; The Biden Administration; Russia; Ukraine; Foreign Policy,12
article,Democrats Helped Build The Social Safety Net. Why Are Many Now Against Expanding It?,https://fivethirtyeight.com/features/democrats-helped-build-the-social-safety-net-why-are-many-now-against-expanding-it/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Neil Lewis Jr.,"Feb. 15, 2022",Congress; Democrats; The Biden Administration; Welfare,16
podcast,What’s Actually Driving Inflation,https://fivethirtyeight.com/videos/whats-actually-driving-inflation/,Galen Druke; Sarah Frostenson; Micah Cohen; Kaleigh Rogers,"Feb. 14, 2022","Politics Podcast; Video; Polling; Republican Party; Inflation; January 6th; Jan. 6 Investigation; ""Valentines Day""",2
podcast,Politics Podcast: How Jan. 6 Turned Into A Dividing Line For Republicans ,https://fivethirtyeight.com/features/politics-podcast-how-jan-6-turned-into-a-dividing-line-for-republicans/,Galen Druke; Sarah Frostenson; Micah Cohen; Kaleigh Rogers; Santul Nerkar was a copy editor at FiveThirtyEight.   @santulN,"Feb. 14, 2022","FiveThirtyEight Podcasts; Politics Podcast; Republican Party; Inflation; January 6th; ""Valentines Day""",4
article,Have Latinos Really Moved Toward The Republican Party?,https://fivethirtyeight.com/features/have-latinos-really-moved-toward-the-republican-party/,Geoffrey Skelley,"Feb. 14, 2022",2020 Election; 2022 Election; Latino Voters; Party Identification; Hispanic Voters,13
article,Most Primary Polls So Far Are Internal Polls. That’s A Problem.,https://fivethirtyeight.com/features/most-primary-polls-so-far-are-internal-polls-thats-a-problem/,Nathaniel Rakich; Jean Yi,"Feb. 11, 2022",Pollapalooza; Primaries; 2022 Primaries; Internal Polls,3
podcast,Most Americans Just Aren’t That Into Politics,https://fivethirtyeight.com/videos/most-americans-just-arent-that-into-politics/,Galen Druke,"Feb. 10, 2022",Politics Podcast; Video; Polling; Republicans; Democrats,3
podcast,Politics Podcast: Americans Aren’t As Polarized As The News Makes It Seem ,https://fivethirtyeight.com/features/politics-podcast-americans-might-be-less-divided-than-you-think/,Galen Druke,"Feb. 10, 2022",FiveThirtyEight Podcasts; Politics Podcast; Republicans; Democrats; Public Opinion; Polarization; Political Divisions,3
article,What Democrats And Republicans Get Wrong About Inflation,https://fivethirtyeight.com/features/what-democrats-and-republicans-get-wrong-about-inflation/,Santul Nerkar was a copy editor at FiveThirtyEight.   @santulN,"Feb. 10, 2022",Economy; The Biden Administration; Inflation; U.S. Economy,22
article,There Is More Than One Big Lie,https://fivethirtyeight.com/features/there-is-more-than-one-big-lie/,Kaleigh Rogers,"Feb. 10, 2022",Democracy; The Big Lie; Misinformation,27
article,Why Republicans Oppose Biden’s Promise To Nominate The First Black Woman To The Supreme Court,https://fivethirtyeight.com/features/why-republicans-oppose-bidens-promise-to-nominate-the-first-black-woman-to-the-supreme-court/,Michael Tesler,"Feb. 9, 2022",Joe Biden; Supreme Court; The Biden Administration; SCOTUS; Supreme Court Nominees; The Supreme Court; Senate Confirmation,21
podcast,How Americans’ Exhaustion With COVID-19 Is Shaping Politics,https://fivethirtyeight.com/videos/how-americans-exhaustion-with-covid-19-is-shaping-politics/,Galen Druke; Nate Silver; Nathaniel Rakich; Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1,"Feb. 8, 2022",Politics Podcast; Video; Polling; COVID-19; 2022 Midterms; Redistricting; Gerrymandering; COVID-19 Vaccine; Vaccine,2
article,What To Make Of Polls That Show Americans Are Trending Toward The GOP,https://fivethirtyeight.com/features/what-to-make-of-polls-that-show-americans-are-trending-toward-the-gop/,Geoffrey Skelley; Mary Radcliffe,"Feb. 8, 2022",2022 Election; Republicans; Democrats; Party Identification,16
podcast,Politics Podcast: Americans Say They're Over COVID-19. What Does That Mean? ,https://fivethirtyeight.com/features/politics-podcast-americans-say-theyre-over-covid-19-what-does-that-mean/,Galen Druke; Nate Silver; Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1; Nathaniel Rakich,"Feb. 7, 2022",FiveThirtyEight Podcasts; Politics Podcast; Polling; COVID-19; Redistricting; Gerrymandering; Vaccine; Masks,6
article,What’s It Like Being A Democrat In Trump Country?,https://fivethirtyeight.com/features/whats-it-like-being-a-democrat-in-trump-country/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Feb. 7, 2022",Democrats; Rural; Political Outliers,23
article,Americans Are Increasingly Meh On The Olympics,https://fivethirtyeight.com/features/why-arent-more-americans-interested-in-the-winter-olympics/,Kaleigh Rogers; Jean Yi,"Feb. 4, 2022",Pollapalooza; Beijing Olympics,19
podcast,Latino Voters Moved To Trump Because Of COVID And ‘Socialism’,https://fivethirtyeight.com/videos/latino-voters-moved-to-trump-because-of-covid-and-socialism/,Galen Druke,"Feb. 3, 2022",Donald Trump; 2020 Election; Politics Podcast; Video; Republicans; Latino Voters; Latinos,14
podcast,Politics Podcast: Why The GOP Has Made Gains With Latino Voters ,https://fivethirtyeight.com/features/politics-podcast-why-the-gop-has-made-gains-with-latino-voters/,Galen Druke,"Feb. 3, 2022",2020 Election; FiveThirtyEight Podcasts; Politics Podcast; COVID-19; Economy; Latino Voters,3
article,How A Court Ruling In Alabama Could Have Wider Implications For Racial Gerrymandering,https://fivethirtyeight.com/features/how-a-court-ruling-in-alabama-could-boost-black-political-power-throughout-the-south/,Nathaniel Rakich,"Feb. 3, 2022",Supreme Court; Alabama; Redistricting; Voting Rights Act,12
article,Why Democrats Keep Losing Culture Wars,https://fivethirtyeight.com/features/why-democrats-keep-losing-culture-wars/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Amelia Thomson-DeVeaux,"Feb. 3, 2022",Abortion; Republican Party; Democratic Party; Messaging; Critical Race Theory; Misinformation; Glenn Youngkin; Culture Wars,49
article,It’s Harder Than Ever To Confirm A Supreme Court Justice,https://fivethirtyeight.com/features/its-harder-than-ever-to-confirm-a-supreme-court-justice/,Geoffrey Skelley,"Feb. 2, 2022",Congress; Supreme Court; Supreme Court Nominees; Senate Confirmation; Judicial Appointees,9
podcast,"The 7 Most Important Senate Races, Ranked",https://fivethirtyeight.com/videos/the-7-most-important-senate-races-ranked/,Galen Druke; Nate Silver; Sarah Frostenson; Geoffrey Skelley,"Feb. 1, 2022",Politics Podcast; Video; 2022 Midterms; 2022 Senate Elections,2
